Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/74,17.0,0,0,0,2.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/75,23.0,0,1,0,9.0,9.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/76,12.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/77,18.0,0,0,0,3.0,5.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/78,4.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/79,16.0,0,2,0,3.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/80,10.0,0,0,0,2.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/81,12.0,0,0,0,2.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/82,47.0,0,2,0,10.0,6.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/83,21.0,0,1,0,2.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/84,32.0,0,2,0,12.0,11.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/85,74.0,0,6,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/86,8.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/87,10.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/88,11.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/89,19.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/90,16.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/91,15.0,0,1,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/92,21.0,0,1,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/93,17.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/94,10.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/95,17.0,0,0,0,7.0,7.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/96,11.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/97,5.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/98,4.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/99,16.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/100,19.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/101,66.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/102,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/103,63.0,0,5,0,9.0,8.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/104,69.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/105,21.0,0,1,0,6.0,5.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/106,22.0,0,1,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/107,21.0,0,0,0,5.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/108,34.0,0,4,0,10.0,8.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/109,25.0,0,0,0,6.0,5.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/110,23.0,0,1,0,5.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/111,10.0,0,1,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/112,10.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/113,16.0,0,0,0,5.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/114,10.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/115,9.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/116,10.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/117,16.0,0,2,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/118,12.0,0,0,0,4.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/119,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/120,15.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/121,15.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/122,5.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/123,13.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/124,26.0,0,1,0,6.0,6.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/125,5.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/126,18.0,0,1,0,4.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/127,16.0,0,3,0,5.0,5.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/128,17.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/129,31.0,0,1,0,6.0,9.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/130,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/131,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/132,14.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/133,13.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/134,12.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/135,94.0,0,1,0,45.0,44.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/136,13.0,0,3,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/137,8.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/138,15.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/139,13.0,0,0,0,5.0,4.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/140,12.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/141,12.0,0,1,0,4.0,3.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/142,16.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/143,12.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,BigCodeBench/144,16.0,0,0,0,3.0,6.0
