Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/696,14.0,0,0,0,4.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/697,14.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/698,7.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/699,9.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/700,7.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/701,9.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/702,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/703,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/704,10.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/705,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/706,17.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/707,9.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/708,17.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/709,12.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/710,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/711,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/712,16.0,0,0,0,3.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/713,17.0,0,0,0,5.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/714,9.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/715,14.0,0,0,0,1.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/716,17.0,0,0,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/717,15.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/718,10.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/719,17.0,0,0,0,4.0,9.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/720,19.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/721,18.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/722,14.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/723,14.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/724,8.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/725,14.0,0,0,0,2.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/726,12.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/727,10.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/728,13.0,0,2,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/729,13.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/730,14.0,1,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/731,11.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/732,11.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/733,17.0,0,2,0,3.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/734,11.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/735,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/736,6.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/737,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/738,6.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/739,9.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/740,8.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/741,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/742,18.0,0,1,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/743,16.0,0,2,0,7.0,21.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/744,17.0,0,0,0,6.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/745,13.0,0,0,0,1.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/746,17.0,0,0,0,9.0,14.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/747,14.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/748,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/749,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/750,13.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/751,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/752,26.0,1,0,0,7.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/753,14.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/754,25.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/755,14.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/756,16.0,0,0,0,8.0,8.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/757,7.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/758,18.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/759,14.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/760,34.0,0,6,0,5.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/761,43.0,0,0,0,12.0,18.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/762,21.0,0,0,0,5.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/763,21.0,0,0,0,5.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/764,26.0,0,0,0,8.0,10.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/765,19.0,0,0,0,4.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/766,12.0,0,0,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/767,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/768,14.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/769,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/770,15.0,0,2,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/771,24.0,0,0,0,6.0,11.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/772,14.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/773,18.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/774,12.0,0,3,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/775,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/776,25.0,0,1,0,6.0,10.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/777,16.0,0,0,0,4.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/778,15.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/779,27.0,0,0,0,8.0,11.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/780,16.0,0,0,0,5.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/781,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/782,19.0,0,2,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/783,13.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/784,20.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/785,21.0,0,1,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/786,20.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/787,8.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/788,13.0,0,2,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/789,9.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/790,11.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/791,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/792,12.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/793,9.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/794,11.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/795,9.0,0,0,0,3.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/796,10.0,0,0,0,4.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/797,12.0,0,0,0,5.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/798,14.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/799,17.0,0,1,0,5.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/800,20.0,0,0,0,4.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/801,22.0,0,0,0,9.0,12.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/802,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/803,10.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/804,20.0,0,0,0,2.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/805,9.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/806,13.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/807,9.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/808,14.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/809,11.0,0,2,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/810,19.0,0,1,0,5.0,16.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/811,13.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/812,14.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/813,10.0,0,0,0,4.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/814,17.0,0,1,0,6.0,8.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/815,10.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/816,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/817,22.0,0,0,0,3.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/818,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/819,17.0,0,0,0,9.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/820,8.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/821,16.0,0,0,0,4.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/822,14.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/823,13.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/824,8.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/825,9.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/826,14.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/827,6.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/828,17.0,0,0,0,3.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/829,14.0,0,0,0,5.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/830,17.0,0,0,0,3.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/831,11.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/832,13.0,0,0,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/833,13.0,0,0,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/834,13.0,0,0,0,1.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/835,9.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/836,24.0,0,1,0,8.0,17.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/837,12.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/838,12.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/839,22.0,0,1,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/840,10.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/841,17.0,0,0,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/842,21.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/843,12.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/844,21.0,0,0,0,5.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/845,21.0,0,0,0,5.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/846,7.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/847,17.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/848,14.0,0,0,0,5.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/849,16.0,0,0,0,3.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/850,13.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/851,7.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/852,13.0,0,0,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/853,20.0,0,0,0,6.0,12.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/854,15.0,0,0,0,6.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/855,9.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/856,13.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/857,19.0,0,3,0,4.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/858,9.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/859,19.0,0,1,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/860,9.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/861,12.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/862,12.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/863,11.0,0,0,0,2.0,1.0
